,hoard_id,name,startDate,endDate,type_find,hoard?,excavation?,single?,num_coins,num_known_coins,num_unknown_coins,year_found,year_end_found,comments,lat,long,certainty,owner,created,imported
26,2023,PAS: Elm 89,274.0,378.0,EG_IARCH,hoard,,,30.0,30,0,1713.0,1713.0,"Robertson 2000, 349 no. 1430:""""About 1713 at Elm near Wisbech an urn full of roman brass money was taken up, not far from a tumulus.Dr. Massey has many of the coyns, they are of the later empire.""W. Stukeley, Itin. Cur. (1724), 11""I send you a description of such coins in my collection as were found in the parish of Elm (insul. Eliens). I cannot exactly recollect the year nor is it very material..Impp. Rom. Numismata propre Elme infra Insul. Eliens. eruta circa annum 1730, hodie penes B.B.""The coins described were 26 ant., 2 folles (of Diocletian and Constantine I) and 2 small AE:Ant. AEGallienus 8Salonina 1Victorinus 2Claudius II 6Tetricus I 4 Tetricus II 4Tetricus I or II 1Diocletian 1Constantine I 1Valentinian I 1Gratian 126 4Letter from Beaupr[e] Bell to Mr. Blomefield, 27 Dec. 1731; quoted by J. Nichols, Bibl. Top. Brit., III (1790), 465Another letter from Beaupr[e] Bell to Roger Gale, 14 Jan. 1733/4, to which Gale added a footnote, gave the same list of emperors; quoted by J. Nichols, op. cit., III (1790), 169Gough's Camden (1789), II, 141, and C.C. Babington, Ancient Cambs. (1883), 74, followed by later writers, confused the above accounts and assumed that two different hoards were found at Elm, one in 1713, and another at a later date. Bell, however, was not sure of the date of the discovery of the hoard from which he got his thirty coins, and it may well have been the hoard found in 1713.""",52.63807669800759,0.17578557243426113,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
27,355,PAS: Ely 91,395.0,402.0,AC_Excavated,hoard,excav,,1021.0,1021,0,2011.0,2011.0,"1021 base-metal nummi and frags. ""The hoard contained coins from late 3rd- to the late 4th-century but the vast majority of the issues were of the last 20 years of the 4th century. 41% unidentifiable. Northamptonshire Archaeology site. Poss. hoard of late 4th C. cu-alloy coins, discovered in fill 6810, uppermost fill of ditch 6811 which itself formed part of a set of southern boundary ditches. Many of the group are irregular (usually cast) copies. The presence of a possible copper alloy ingot in the same ditch context might suggest coin forging in the same workshop that the other items derived. The site consisted of a large isolated MIA-LIA pit, a rectangular enclosure, an area of scattered pits, a conc. of LIA & R-B enclosures (established prob. during the 3rd to 4th centuries, but abandoned by late 4th C.)",52.41683381872205,0.2912293449169251,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
28,1886,PAS: Norfolk 94,355.0,361.0,EG_IARCH,hoard,,,10.0,10,0,1997.0,1997.0,"The British Museum has on file images of 10 FEL TEMP copies said to have been found as a small hoard in Norfolk and bought by a collector as ""Celtic"". They were reported to the BM by B. Overbeck at the Staatliche Muenzsammlung in Munich.",52.6288665467434,1.29330714342374,lower,PAS UK Finds,,2017-08-28 08:25:10.122193
29,1846,PAS: Ramsey 114,348.0,361.0,EG_IARCH,hoard,,,10.0,10,0,1890.0,,"Robertson 2000,309 no. 1274: """"A dark Castor urn 7 3/4in. high containing coins of Constantius, Constantine I, Constans and the Constantinopolis type, were found in ploughing at Worlick about 1890 (Urn and some of the coins now in the possession of Mr. Freeman, 54 High Street, Ramsey; Noble, [W.M.] County Geography, p. 81, figures the urn)"".VCH Hunts., I (1926), 267Examined 4 coins and the pot, which were still in private possession, 1938 (ASR). The pot was a ""Castor ware"" flagon, 7 3/4in. high and 6 3/4in wide, of hard white ware with black slip, decorated with curvilinear patterns picked out in white paint, and with bands of rouletting. It had been broken and repaired, and there were a few pieces missing.The 4 coins were 1 ant. and 3 small AE:Ant. AETetricus I 1Constantinopolis 1Constantius II, Aug. 21 3(FEL TEMP REPARATIO, falling horseman)Examined, and pot drawn, 1938 (ASR)",52.462508319072896,-0.06588218279109188,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
30,1377,PAS: Huntingdon District 117,353.0,355.0,EG_IARCH,hoard,,,214.0,214,0,2011.0,2011.0,"214 nummi to 355. BNJ 2012, 41.Treasure numbers associated with this hoard: 2011 T873Other PAS records associated with this hoard: CAM-1E7993",52.57023007752691,-0.39079762383254235,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
31,1651,PAS: St. Neots 123,320.0,324.0,EG_IARCH,hoard,,,17.0,17,0,1900.0,1910.0,"Robertson 2000, 259 no. 1085: """"By the kindness of Mr. Turner, Beverley Crescent, Bedford, I have been able to have seventeen Roman coins in his possession identified by the British Museum Coin Department, whose report is attached. They were found, probably during the first ten years of this century, at or near St. Neot's, and evidently formed the part or the whole of a burial hoard. The coins themselves are in mint condition. The report is as follows:Then came a list of 17 small folles, all with rev. IOVI CONSERVATORI, of c. AD 320-4FollesHeraclea Cyzicus Antioch AlexandriaConstantine I 1Licinius I 1 1 4Licinius II 1 4 2Crispus 1 1Constantine II, Caes. 11 4 4 8-C.F. Tebbutt, in Trans. Cambs. and Hunts. Arch. Soc., 7 (1952), 17-If these 17 coins formed all or part of a hoard, they must have been brought to Britain as a group.""",52.22930044874874,-0.26631899970176404,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
32,1928,PAS: Stretham 125,393.0,402.0,EG_IARCH,hoard,,,865.0,865,0,1939.0,,"Robertson 2000, 369-370 no. 1517: ""In 1939, ""this hoard of 865 coins was found in a broken grey-ware pot by workmen cutting the side of a drain on Tiled House Farm, Stretham, near Ely..The pot in which the coins were contained was unfortunately broken, and the upper half could not be recovered. It is a jar of hard grey ware, with slightly burnished surface, with a more or less globular body and slightly expanded footstand. Had it been found unassociated with any datable object, it would probably have been assigned to a much earlier period than that to which it actually belongs."" The surviving portion is 4 1/2in. high and 4 in. wide.The coins were 9 ant., and 856 small AE:Ant. AEreign of Constantine I 26Constantius II, or Constans, Aug. 34Magnentius 1Valentinian I 4Valens 13Gratian 12Valentinian II 45House of Valentinian I 21Theodosius 53Valentinian II or Theodosius 3Magnus Maximus 2Flavius Victor 3Eugenius 3Arcadius 133Honorius 25Arcadius or Honorius 11""Theodosian"" 366uncertain 9 1019 856(13 GLORIA EXERCITVS, 1 stand.)(7 b.? FEL TEMP REPARATIO, falling horseman, 6 cl.)(cl.)(some cl.)(some cl.)(some cl.)(some cl.)(1 b.)(including SALVS REIPVBLICAE 258; VICTORIA AVGGG 363)(""Theodosian""?. 2 of lead)(b.)J.W.E. Pearce, in Proc. Cambs. Ant. Soc., XXXIX (1940), 85-92, types, mints, photo. of pot, with note on it by Maureen O'Reilly865 coins and pot in Cambridge University Museum of Archaeology and Anthropology. The pot is actually of hard red clay with dark grey slip; there are two girth grooves, one at the base of the neck, and one on the shoulder, and the pedestal foot is 21/8 in. wide.Examined, and pot drawn, 1958 (ASR)""",52.333050759679516,0.23376098292688008,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
33,1748,PAS: Water Newton 128,340.0,350.0,EG_IARCH,hoard,,,30.0,30,0,1974.0,,"Robertson 2000, 310-311 no. 1278: """"On 14th February 1974 a most interesting Roman find of the mid fourth century was made in a field some 200 metres from the A 1 road at Waternewton. A pottery bowl, covered by a lid, was found to contain a bronze bowl (used as a liner), two pieces of folded silver plate, remains of a linen-lined leather purse, and 30 Roman gold coins.The pottery bowl (rim diameter 15.8 cm) is burnished on the exterior and has a dark grey to black surface. The upper part of the body is decorated by double lines in zig-zag pattern, enclosing in each triangle three impressed roundels. The style has been called 'Romano-Saxon'. The 'Castor Box' lid (diameter 21.7 cm) is a typical Nene Valley product.The bronze bowl (diameter 13.5 cm, height 9 cm) is of thin sheet bronze and consists of an upper band riveted to a lower part, formed from one piece of metal. Two handles were found inside it, loose, but their original points of attachment are marked by patches of solder. The two pieces of folded silver plate weigh respectively 642 gm and 321 gm. The linen purse lining is in plain weave.""The 30 coins, all solidi, fell into 3 groups:1. 4 coins of the last years of the reign of Constantine I, and his three sons, Constantine II, Constantius II and Constans, as Caesars, up to AD 337.2. 3 coins of AD 337-40, of the joint reigns of Constantine II, Constantius II and Constans, as Augusti.3. 22 coins of AD 340-50, from the death of Constantine II until the revolt of Magnentius in the west brought the reign of Constans to an end.""The final piece, making up the total of 30, is a contemporary forgery of a solidus of Constans from the mint of Trier. The coin is up to standard as far as weight is concerned, but is betrayed as a copy by the style of the obverse portrait and a small blunder in the inscription on the reverse.""The 30 sol. were:Sol.Constantine I 1Constantine II, Aug. 1Constantius II 10Constans 1830(1 as Caes.)(2 as Caes.; 1 contemporary copy, as Aug.)Catherine M. Johns and R.A.G. Carson, in Durobrivae, 3 (1975), 10-12, types, mints, photos. of pottery bowl, lid, bronze vessel and its two little handles, two pieces of folded silver, 30 gold coins; cp. more detailed description and discussion of coins by R.A.G. Carson and A.M. Burnett, in CHRB I, BM Occas. Paper 5 (1979), 99-102, types, mints, wts.30 sol. in Dept. of Coins and Medals, BM (BM Register of Coin Accessions, May 1974). Other finds in Dept. of Prehistoric and Romano-British Antiquities, BM""",52.56297544912753,-0.35358946852590856,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
34,3169,PAS: Water Newton 129,388.0,392.0,EG_IARCH,hoard,,,2.0,2,0,1975.0,1975.0,"2 solidi (Valentinian II) AD 379-83 (1) 1. Valentinian II, rev. VICTOR-IA AVGG, Two emperors seated facing; in exergue: TROBT, RIC Trier 49(c), 1AD 388-92 (1) 2. Valentinian II, rev. VICTOR-IA AVGG, Two emperors seated facing; in field: L D; in exergue: COM, RIC Lyon 38(a). Recorded by Nene Valley Archaeological Group from American metal detector users from Alconbury searching at Water Newton in 1975. Information courtesy of Geoffery Dannell. From within the walled Roman town of Durobrivae",52.55033329863051,-0.3496379110194083,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
35,1937,PAS: Wisbech 140,394.0,395.0,EG_IARCH,hoard,,,9.0,9,0,1847.0,1847.0,"Robertson 2000, 365-366 no. 1501: ""There is, in Wisbech and Fenland Museum, a group of 9 Roman coins, all small AE and of uniform condition. They are labelled ""Roman coins found 1847 on the site of the Albion Cottages, North Brink, Wisbech. Mr. John Lilley.""AEConstans, Aug. 1Valentinian II 1Theodosius 1Eugenius (?) 1Arcadius 3""Theodosian"" (1 of Theodosius?) 29(VICTORIAE DD AVGGQ NN)(SALVS REIPVBLICAE)(VICTORIA AVGGG)(VICTORIA AVGGG)(SALVS REIPVBLICAE 2; VICTORIA AVGGG 1)(VICTORIA AVGGG)Examined, 1938, 1978 (ASR)Cp. D.C.A. Shotter, in CH IV (1978), 43, no. 174; and 49, types, mintsThese coins may of course only be part of a hoard""",52.659338060750244,0.142417214617734,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
36,399,PAS: Brean Down (Temple) 141,388.0,395.0,AC_Excavated,hoard,excav,,18.0,18,0,,,A hoard found in temple at Brean Down during excavs. in 1957-58.,51.32417376582523,-3.015367351863976,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
37,1885,PAS: Duston 142,355.0,361.0,EG_IARCH,hoard,,,12.0,12,0,1934.0,1934.0,"Robertson 2000, 317 no. 1313: """"The following twelve coins were bought some years ago by Mr. W.C. Wells at Duston, Northamptonshire. It is certain that they all came from the same plot of ground - uncertain whether they formed a single deposit.""They were all AE:radiate copies 7irregular FEL TEMP REPARATIO, falling horseman 512(2 overstruck)H. Mattingly, in NC, 1934, 266-8""",52.24261582514623,-0.9615817727797727,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
38,1889,PAS: Colchester 155,307.0,361.0,EG_IARCH,hoard,,,800.0,263,537,1849.0,1849.0,"Robertson 2000, 253 no. 1058: "" ""On Friday last (16/3/49) a hoard of 800 brass coins was found at the Union House in a heap, and had probably been buried together in a wooden box, as fragments of wood were discovered with them. I purchased 263 of them, they are very small and many among them were blanks. From what few of them could be read they are Constantine the Great, and probably were intended to pass current during the Saxon period, as no coins have as yet been appropriated to the East Saxon kingdom, and no doubt were buried in some emergency.""-Ms. Diary of William Wire, 1842-57, in Colchester and Essex Museum, 19 March 1849Including Constantine I""",51.89039806511157,0.8925168384961413,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
39,1732,PAS: Cranfield 170,337.0,341.0,EG_IARCH,hoard,,,1700.0,1700,0,1946.0,1946.0,"Robertson 2000, 282: "" ""The hoard was discovered in February, 1946, after the completion of some draining operations in a field belonging to Wharley Farm, Cranfield, Beds. It lay about three feet below the surface among fragments of an earthenware pot in which it had been originally contained.The pot belongs to a class of Romano-British pottery which was in general use from c. mid-second to c. mid-fourth century AD and is a globular-bodied vessel (maximum diameter 6 3/8 in. (16.19 cm.)) with a narrow, slightly expanded base of 2 5/8 in. (6.67 cm.) diameter. There are two pairs of parallel striations around the body, one just above and one just below the maximum diameter. The pot is made of a hard, medium fine, dark brown ware with a rough blackish slip..Quite a large number [i.e. of coins] had been deliberately defaced, apparently with some broad, blunt instrument; the only explanation of this phenomenon that seems at all probable is that the defacement was intended to demonetize the coins, perhaps on the occasion of the issue of the FEL. TEMP. REPARATIO coins in AD 348.A full description of the hoard is preserved in the Bedford Museum which has acquired the find.""The coins were 3 ant. and 1697 small AE:Ant. AEClaudius II (deified) 1Tetricus I 2Constantine I 471Licinius I 3Licinius II 5Crispus 226Constantine II, Caes. 389Constantius II, Caes. 74Helena 24 Fausta 4Constantinopolis 150Urbs Roma 151Constans, Caes. 3reign of Constantine I 187Helena (after AD 337) 6Theodora (after AD 337) 43 1697(b.)(3 b. GLORIA EXERCITVS, 2 stand.)(1 b. BEATA TRANQVILLITAS)(1 b. GLORIA EXERCITVS, 2 stand.)(1 b. GLORIA EXERCITVS, 2 stand.)(SECVRITAS REIPVBLICE)(3 SPES REIPVBLICAE; 1 SALVS REIPVBLICAE)(2 b.)(5 b.)(1 GLORIA EXERCITVS, 1 stand.)(17 GLORIA EXERCITVS, 1 stand.)(PAX PVBLICA)(PIETAS ROMANA)-P.V. Hill, in NC, 1946, 159-62, types, mints-Pot and 1700 coins in Bedford MuseumExamined, and pot drawn, 1948 (ASR)""",52.08162626246632,-0.622813156149165,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
40,1366,PAS: Haynes 173,407.0,408.0,EG_IARCH,hoard,,,459.0,449,10,1997.0,1997.0,"8 miliarenses, 450 siliquae and 1 bronze coin to AD 408; 3 silver spoons; 6 silver and 1 gold ring; 1 gold and 2 silver necklace clasps; fragments of pottery. NC 1999, 38.",52.06100707589966,-0.3998266340019133,highest,PAS UK Finds,,2017-08-28 08:25:10.122193
