ID,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,dynasty,denomination,num_coins,mint,imported,created,updated
137,THS-137,THS-137-1,596,597,596,597,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
138,THS-138,THS-138-1,600,601,600,601,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
139,THS-139,THS-139-1,604,605,604,605,Phokas,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
140,THS-140,THS-140-1,562,563,562,563,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
141,THS-141,THS-141-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
142,THS-142,THS-142-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
143,THS-143,THS-143-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
144,THS-144,THS-144-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
145,THS-145,THS-145-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
146,THS-146,THS-146-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
147,THS-147,THS-147-1,587,588,587,588,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
148,THS-148,THS-148-1,601,602,601,602,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
149,THS-149,THS-149-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
150,THS-150,THS-150-1,562,563,562,563,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
151,THS-151,THS-151-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
152,THS-152,THS-152-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
153,THS-153,THS-153-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
154,THS-154,THS-154-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
155,THS-155,THS-155-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
156,THS-156,THS-156-1,576,577,576,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
157,THS-157,THS-157-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
158,THS-158,THS-158-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,5,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
159,THS-159,THS-159-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
160,THS-160,THS-160-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
161,THS-161,THS-161-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
162,THS-162,THS-162-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
163,THS-163,THS-163-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
164,THS-164,THS-164-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
165,THS-165,THS-165-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,8,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
166,THS-166,THS-166-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
167,THS-167,THS-167-1,576,577,576,577,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
168,THS-168,THS-168-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
169,THS-169,THS-169-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
170,THS-170,THS-170-1,578,579,578,579,Tiberius II Constantine,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
171,THS-171,THS-171-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
172,THS-172,THS-172-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
173,THS-173,THS-173-1,583,584,583,584,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
174,THS-174,THS-174-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
175,THS-175,THS-175-1,585,586,585,586,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
176,THS-176,THS-176-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
177,THS-177,THS-177-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
178,THS-178,THS-178-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
179,THS-179,THS-179-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
180,THS-180,THS-180-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
181,THS-181,THS-181-1,592,593,592,593,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
182,THS-182,THS-182-1,582,602,582,602,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
183,THS-183,THS-183-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
184,THS-184,THS-184-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
185,THS-185,THS-185-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
186,THS-186,THS-186-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
187,THS-187,THS-187-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
188,THS-188,THS-188-1,568,578,568,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
189,THS-189,THS-189-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
190,THS-190,THS-190-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
191,THS-191,THS-191-1,527,562,527,562,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
192,THS-192,THS-192-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
193,THS-193,THS-193-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
194,THS-194,THS-194-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
195,THS-195,THS-195-1,562,565,562,565,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
196,THS-196,THS-196-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
197,THS-197,THS-197-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
198,THS-198,THS-198-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
199,THS-199,THS-199-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
200,THS-200,THS-200-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,8,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
201,THS-201,THS-201-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
202,THS-202,THS-202-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
203,THS-203,THS-203-1,569,573,569,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
204,THS-204,THS-204-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
205,THS-205,THS-205-1,575,576,575,576,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
206,THS-206,THS-206-1,568,576,568,576,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
207,THS-207,THS-207-1,574,577,574,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
208,THS-208,THS-208-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
209,THS-209,THS-209-1,584,585,584,585,Maurice,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
210,THS-210,THS-210-1,588,589,588,589,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
211,THS-211,THS-211-1,589,590,589,590,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
212,THS-212,THS-212-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
213,THS-213,THS-213-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
214,THS-214,THS-214-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
215,THS-215,THS-215-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
216,THS-216,THS-216-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
217,THS-217,THS-217-1,570,571,570,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
218,THS-218,THS-218-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
219,THS-219,THS-219-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
220,THS-220,THS-220-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
221,THS-221,THS-221-1,582,583,582,583,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
222,THS-222,THS-222-1,591,592,591,592,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
223,THS-223,THS-223-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
224,THS-224,THS-224-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
225,THS-225,THS-225-1,576,577,576,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
237,THS-237,THS-237-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
238,THS-238,THS-238-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
239,THS-239,THS-239-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
240,THS-240,THS-240-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
241,THS-241,THS-241-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
242,THS-242,THS-242-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
243,THS-243,THS-243-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
244,THS-244,THS-244-1,572,573,572,573,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
245,THS-245,THS-245-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
246,THS-246,THS-246-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
247,THS-247,THS-247-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
248,THS-248,THS-248-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
249,THS-249,THS-249-1,577,578,577,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
250,THS-250,THS-250-1,586,587,586,587,Maurice,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
251,THS-251,THS-251-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
252,THS-252,THS-252-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
253,THS-253,THS-253-1,569,570,569,570,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
254,THS-254,THS-254-1,588,589,588,589,Maurice,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
255,THS-255,THS-255-1,565,571,565,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
256,THS-256,THS-256-1,568,578,568,578,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
257,THS-257,THS-257-1,568,569,568,569,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
258,THS-258,THS-258-1,565,571,565,571,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
259,THS-259,THS-259-1,571,572,571,572,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
260,THS-260,THS-260-1,573,574,573,574,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
261,THS-261,THS-261-1,574,575,574,575,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
262,THS-262,THS-262-1,568,577,568,577,Justin II,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
263,THS-263,THS-263-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
264,THS-264,THS-264-1,538,552,538,552,Justinian I,Eastern Roman Empire,16 nummi,7,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
265,THS-265,THS-265-1,552,562,552,562,Justinian I,Eastern Roman Empire,16 nummi,2,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
268,THS-268,THS-268-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
269,THS-269,THS-269-1,563,564,563,564,Justinian I,Eastern Roman Empire,20 nummi,1,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
270,THS-270,THS-270-1,564,565,564,565,Justinian I,Eastern Roman Empire,20 nummi,4,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
271,THS-271,THS-271-1,565,566,565,566,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
272,THS-272,THS-272-1,566,567,566,567,Justin II,Eastern Roman Empire,20 nummi,3,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
273,THS-273,THS-273-1,567,568,567,568,Justin II,Eastern Roman Empire,20 nummi,6,Thessaloniki,2018-04-02 16:28:56.255635,2018-04-02 16:28:56.256086,2018-04-02 16:28:56.256573
